OID_,ID,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,D2_NO2,D5_NO2,D2_DWATER,D5_DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
6350,06037224310,CA,Los Angeles County,9,1964,1901,1341,1814,0.923625255,1084,0.570226197,407,0.303504847,92,0.046843177,171,0.08706721,0.218461538,13.251664207650300,82.348070000000007,0.67158398,1147.426465253588503,13240413.230119571089745,0.396819731,2.278965677093594,25.021080598880360,0,764.360722663359411,15.275888744153471,0,228.604438065588170,184.814938886210911,235.531845279696881,190.415391579732471,342.906657098382254,277.222408329316409,270.168881350240554,218.417655047340190,339.442953491327899,274.422181982555628,318.660731849001706,257.620823901991002,249.386659707914362,201.616296966775565,311.733324634892938,252.020371208469442,311.733324634892938,252.020371208469442,0,0,173.185180352718305,140.011317338038566,342.906657098382254,277.222408329316409,0,0,180792.000000000000000,0,0,0,10,11,0.019609998,1.76518E-05
6351,06037224320,CA,Los Angeles County,9,3300,3287,2244,3294,0.998181818,1909,0.580772741,1254,0.558823529,110,0.033333333,571,0.173030303,0.221538462,13.290880054644800,82.175790000000006,0.67211461,1165.880437346387680,14675095.632053364068270,0.389792601,2.364703497878666,25.203925168939165,0,782.081949429364045,15.630352943994804,0,243.913073614497762,255.880134003262384,247.553567250535025,259.699240480922981,360.408869967690691,378.091541288402595,283.958503610907826,297.890305257529349,360.408869967690691,378.091541288402595,302.160971791094255,316.985837645832476,262.115541794684134,274.975666391565539,327.644427243355210,343.719582989456910,327.644427243355210,343.719582989456910,0,0,182.024681801864006,190.955323883031610,360.408869967690691,378.091541288402595,0,0,290769.000000000000000,0,0,0,11,11,0.024838918,2.83885E-05
6352,06037224410,CA,Los Angeles County,9,3029,2887,1861,2442,0.806206669,1748,0.605472809,636,0.341751746,197,0.065037966,414,0.136678772,0.197948718,13.355013114754099,81.644990000000007,0.666822191,1221.867347352374509,16140834.904514839872718,0.349884638,2.623211440853716,27.722037031294136,0,750.976868946434251,15.311026139991167,0,226.815542433265904,180.245755541111379,223.480019750423764,177.595082665506794,326.881222918530284,259.765941809248773,263.506291944529494,209.403157172761752,330.216745601372395,262.416614684853357,240.157633164634490,190.848447043529688,233.486587798950183,185.547101292320548,306.868086821477391,243.861904555621294,313.539132187161670,249.163250306830435,0,0,166.776134142107281,132.533643780228971,330.216745601372395,262.416614684853357,0,0,453271.000000000000000,0,0,0,10,11,0.031827122,4.42503E-05
6353,06037224420,CA,Los Angeles County,9,2449,2207,1552,2272,0.927725602,1556,0.705029452,842,0.542525773,83,0.033891384,233,0.095140874,,13.411639071038300,81.535889999999981,0.664809671,1256.463925272727238,16338446.758613314479589,0.347807152,2.776293323289041,26.881363276796044,0,786.730130710217168,15.349812480882242,0,262.637382241736873,293.299961798126674,254.912753352274024,284.673492333475849,378.506815583679611,422.697003767888418,305.122841133782572,340.745543853705954,382.369130028411064,427.010238500213802,378.506815583679611,422.697003767888418,270.362011131199722,301.926431262777442,359.195243360022459,401.130830106261442,359.195243360022459,401.130830106261442,0,0,193.115722236571230,215.661736616269593,382.369130028411064,427.010238500213802,0,0,358656.000000000000000,0,0,0,11,11,0.026533742,3.50124E-05
6354,06037224600,CA,Los Angeles County,9,3037,2887,1969,2902,0.955548238,1569,0.543470731,936,0.475368207,166,0.054659203,359,0.118208759,0.221538462,13.528578688524600,80.959599999999980,0.666582131,1378.141563106541071,12395968.098069828003645,0.411620703,3.278907570254939,26.737690570548644,0,824.503231395712646,15.773421970444794,0,241.415810479324080,206.067664972575983,224.171824016515217,191.348546045963417,337.982134671053700,288.494730961606365,279.352580697503583,238.449726611123651,334.533337378491922,285.550907176283886,306.942959037997753,262.000316893703769,251.762202357009386,214.899136328543534,327.635742793368365,279.663259605638871,317.289350915683087,270.831788249671320,0,0,175.888661920650407,150.135013051448226,341.430931963615478,291.438554746928901,0,0,718926.000000000000000,0,0,0,10,11,0.034027846,7.0174E-05
6355,06037224701,CA,Los Angeles County,9,2613,870,600,1786,0.683505549,579,0.665517241,6,0.01,17,0.006505932,16,0.00612323,,13.399807923497301,81.106809999999982,0.664231302,1280.638541000000032,12635518.809545243158937,0.327806176,2.732626028328546,29.418141076960431,0,729.565652770741394,14.823266029357910,0,222.280305363642981,99.962580695005585,215.742649323535829,97.022504792211294,320.345145965250140,144.063719236919809,261.506241604285833,117.603036111771274,320.345145965250140,144.063719236919809,91.527184561500050,41.161062639119947,225.549133383696557,101.432618646402716,304.001005864982289,136.713529479934095,310.538661905089441,139.653605382728387,0,0,163.441401002678646,73.501897569857050,320.345145965250140,144.063719236919809,0,0,235489.000000000000000,0,0,0,9,4,0.023107269,2.29877E-05
6356,06037224702,CA,Los Angeles County,9,2646,1606,349,1717,0.648904006,1460,0.909090909,114,0.326647564,0,0,47,0.017762661,,13.442571584699500,80.812110000000004,0.664549547,1304.443831999999929,12947111.269660068675876,0.312283505,2.832344499450955,32.959532581394768,0,726.895400455030767,15.590579986572266,0,269.560434553337245,200.663955474709809,253.933742695172754,189.031262403712134,382.853950525029688,285.000980239442924,312.533837163289547,232.653861419953387,382.853950525029688,285.000980239442924,117.200188936233587,87.245198032482520,265.653761588796101,197.755782206960390,363.320585702324081,270.460113900695831,382.853950525029688,285.000980239442924,0,0,195.333648227055960,145.408663387470881,386.760623489570833,287.909153507192343,0,0,395566.000000000000000,0,0,3,10,10,0.029437257,3.86123E-05
6357,06037226001,CA,Los Angeles County,9,2188,2151,1444,2171,0.992230347,1517,0.705253371,714,0.494459834,73,0.033363803,82,0.037477148,0.224615385,13.668809562841499,82.056269999999998,0.675654577,1500.042476000000079,15458065.222703518345952,0.807592972,4.006512473660005,32.602208095902348,0,1110.734789409694031,15.548542976379396,0,287.242640912602269,227.225523359230692,267.295235293671510,211.445973125950786,394.958631254828106,312.435094618942173,331.126933274249836,261.940533872446508,394.958631254828106,312.435094618942173,375.011225635897347,296.655544385662267,339.105895521822106,268.252353965758459,386.979669007255779,306.123274525630222,386.979669007255779,306.123274525630222,0,0,211.442499560665539,167.263232472767044,394.958631254828106,312.435094618942173,0,0,1034764.000000000000000,0,0,2,11,11,0.059308219,0.000101006
6358,06037226002,CA,Los Angeles County,9,1960,1935,1493,1475,0.75255102,887,0.458397933,339,0.227059612,28,0.014285714,123,0.062755102,,13.619335245901601,82.893429999999981,0.676882506,1393.369760890437647,15124756.109676159918308,0.615353774,4.056167837741087,32.527372394012936,0,1370.088738226173518,16.429070937191504,0,199.095397804122229,148.197469190611571,193.487076739217372,144.022892593692916,277.611892712790166,206.641541547472457,229.941163661098898,171.157640473664060,277.611892712790166,206.641541547472457,269.199411115432895,200.379676652094503,227.137003128646484,169.070352175204732,272.003571647885281,202.466964950553830,272.003571647885281,202.466964950553830,0,0,154.228829284883403,114.800856415262473,277.611892712790166,206.641541547472457,0,0,2568345.000000000000000,0,0,2,10,10,0.064943853,0.000250725
6359,06037226410,CA,Los Angeles County,9,3579,3561,2001,3579,1.000000000000000,2401,0.674248807,1293,0.646176912,173,0.048337524,274,0.076557698,0.155897436,13.581401639344300,81.451149999999998,0.669361436,1409.780069409143152,12104958.866573747247458,0.426049256,3.521769848859273,28.736294326120369,0,931.351848850299007,15.327766776636793,0,277.957196474779380,228.035923705461443,258.382746018809030,211.977055838879664,383.659228937019464,314.753810185003147,321.020987477914218,263.365433011941377,379.744338845825382,311.542036611686740,344.510328025078707,282.636074451839534,289.701866748361624,237.671244425410521,375.829448754631301,308.330263038370390,371.914558663437219,305.118489465054040,0,0,203.574284742091947,167.012225812450623,387.574119028213545,317.965583758319497,0,0,282483.000000000000000,0,0,0,11,11,0.021359747,2.75737E-05
6360,06037226420,CA,Los Angeles County,9,5306,5214,3338,5284,0.99585375,3251,0.623513617,1972,0.590772918,300,0.056539766,565,0.106483227,0.217435897,13.643130601092899,81.548540000000003,0.671807748,1450.576082888579094,11792872.904964990913868,0.424809547,3.853935165867213,30.990819190305945,0,1013.135154672967587,15.268984501645518,0,270.702830394369414,238.669148354284061,248.144261194838634,218.780052658093723,372.216391792257980,328.170078987140585,308.300445726920714,271.817641181267959,364.696868725747720,321.540380421743805,259.423545794604024,228.724600506188892,274.462591927624544,241.983997636982451,364.696868725747720,321.540380421743805,360.937107192492590,318.225531139045415,0,0,195.507599729266815,172.372162700316267,372.216391792257980,328.170078987140585,0,0,426940.000000000000000,0,0,1,11,11,0.026678055,4.16732E-05
6361,06037226701,CA,Los Angeles County,9,2846,2846,1849,2846,1.000000000000000,1168,0.410400562,826,0.446727961,174,0.06113844,279,0.098032326,0.238974359,13.622060928961700,80.923839999999998,0.668444012,1453.494231466150268,11095876.657874867320061,0.255201022,3.591401365079132,26.197442987163257,0,873.376161735876622,15.028933851756644,0,223.680998470065163,196.576055270881540,204.778378881045569,179.963994262074635,308.742786620653305,271.330329810512524,258.335801049934389,227.031500453694150,302.441913424313441,265.792976140910241,258.335801049934389,227.031500453694150,201.627942282875637,177.195317427273494,302.441913424313441,265.792976140910241,289.840167031633712,254.718268801705648,0,0,160.672266506666517,141.202518574858573,311.893223218823266,274.099006645313693,0,0,376108.000000000000000,0,0,0,10,11,0.028091988,3.67096E-05
6362,06037226702,CA,Los Angeles County,9,4285,4207,3115,4247,0.991131855,2359,0.560732113,1493,0.47929374,198,0.046207701,303,0.070711785,0.238974359,13.670823497267801,81.079960000000000,0.670385193,1492.298062517683547,10950707.773716010153294,0.313137074,3.897663359225303,27.974775767970840,0,947.451932204781656,14.992053646981798,0,256.939333825476297,233.646221781170595,231.959120814666107,210.930616885779017,349.722982151342762,318.018468535482214,296.193954271035182,269.342172331071652,342.585778433968414,311.528295708227461,346.154380292655560,314.773382121854809,242.664926390727629,220.665876126661118,346.154380292655560,314.773382121854809,335.448574716594067,305.038122880972708,0,0,185.567296651732875,168.744493508623208,353.291584010029908,321.263554949109562,0,0,406619.000000000000000,0,0,0,11,11,0.037011781,3.96874E-05
6363,06037227010,CA,Los Angeles County,9,4550,4530,2715,4494,0.987692308,2768,0.611037528,1738,0.64014733,194,0.042637363,354,0.077802198,0.16,13.756870765027299,81.743340000000003,0.678334166,1576.262184959831302,11658053.038821240887046,0.592061992,4.711533294759791,29.307533669887341,0,1195.358054178835800,14.707429790412167,0,270.655284478391138,225.033992603340749,248.409644658249391,206.538048005805877,367.053057032338643,305.183085859325104,311.438957481984346,258.943224365487993,359.637843758958070,299.017770993480156,300.316137571913430,249.695252066720542,296.608530935223143,246.612594633798068,363.345450395648356,302.100428426402630,352.222630485577497,292.852456127635207,0,0,200.210758381275639,166.463501377813685,363.345450395648356,302.100428426402630,0,0,579198.000000000000000,0,0,0,11,11,0.036961092,5.65327E-05
6364,06037227020,CA,Los Angeles County,9,3529,3500,2179,3522,0.998016435,1845,0.527142857,1205,0.553005966,237,0.067157835,385,0.109096061,0.198974359,13.737678142076501,81.263130000000004,0.673999725,1548.026316061573652,10822281.368815703317523,0.541946932,4.528169485852407,28.289987632825223,0,1089.008417856696269,14.461874961853027,0,254.389391218430717,221.486863491646801,229.995887950909975,200.248397129434096,344.993831926364976,300.372595694151130,292.722039210249022,254.861596346552489,334.539473383141740,291.270395824631407,254.389391218430717,221.486863491646801,271.813322123802664,236.657196607513015,341.509045745290564,297.338529070977870,327.569901020992972,285.202262578284945,0,0,184.693667596942845,160.805531028181917,341.509045745290564,297.338529070977870,0,0,440119.000000000000000,0,0,0,11,11,0.027909869,4.29567E-05
6365,06037228100,CA,Los Angeles County,9,5158,5092,2944,4879,0.945909267,2718,0.533778476,1812,0.61548913,334,0.064753781,541,0.104885615,0.206153846,13.848046721311499,81.163510000000002,0.624992487,1709.800687951626287,9758896.141632307320833,0.473756097,6.106866062939017,27.439153219157824,0,1561.482688416813517,13.908999154724809,0,255.135755848050195,227.408561205601444,224.519465146284176,200.119533860929266,329.975577563478225,294.115072492577895,289.153856627790219,257.729702699681638,316.368337251582261,281.986615894945771,265.341186081972182,236.504903653825494,258.537565926024172,230.440675355009461,336.779197719426236,300.179300791393928,316.368337251582261,281.986615894945771,0,0,193.903174444518157,172.830506516257088,329.975577563478225,294.115072492577895,0,0,1003328.000000000000000,0,0,0,11,11,0.045423692,9.79203E-05
6366,06037228210,CA,Los Angeles County,9,4119,4119,2508,4119,1.000000000000000,2347,0.569798495,1526,0.608452951,293,0.07113377,479,0.116290362,0.221538462,13.780450273224000,80.801940000000002,0.671600255,1595.928382013792771,9963414.300754813477397,0.434837034,4.545579763471356,25.249581113367007,0,1008.866415943318430,13.978279426180082,0,267.307523994629150,233.858761459241464,234.797149454741799,205.416479660144546,357.614119938760609,312.865099790066267,303.430162372281700,265.461296791571385,339.552800749934306,297.063832123901307,296.205634696751190,259.140789725105435,267.307523994629150,233.858761459241464,354.001856100995326,309.704846256833321,325.103745398873286,284.422817990969349,0,0,187.837719563793428,164.333183728115614,350.389592263230099,306.544592723600317,0,0,411032.000000000000000,0,0,0,11,11,0.02765746,4.01152E-05
6367,06037228220,CA,Los Angeles County,9,4584,4577,2847,4538,0.989965096,2798,0.611317457,1481,0.520196698,189,0.041230366,351,0.076570681,0.197948718,13.824355464480901,80.574449999999999,0.644631372,1673.102838795199659,9487079.407937239855528,0.458843157,5.092369485797151,25.401971453947521,0,1034.932387872827121,13.622565577521140,0,274.752784733656540,218.503579053402319,237.624030039919148,188.976068370510120,363.861795998626178,289.369604692343614,315.594414896767603,250.983840804583764,341.584543182383754,271.653098282608312,315.594414896767603,250.983840804583764,278.465660203030268,221.456330121691536,363.861795998626178,289.369604692343614,337.871667713010027,268.700347214319095,0,0,193.069524407434301,153.543055551039458,356.436045059878722,283.464102555765180,0,0,366214.000000000000000,0,0,0,11,11,0.028017492,3.57394E-05
6368,06037228310,CA,Los Angeles County,9,4506,4506,2591,4460,0.989791389,2728,0.605415002,1558,0.601312235,259,0.057478917,329,0.073013759,0.221538462,13.683131693989100,80.473969999999980,0.669060398,1549.061346621910616,10245961.443613376468420,0.258617161,3.894650196355844,24.649754851496795,0,881.323170530536004,14.289396463749643,0,266.071208407098084,227.257739793242479,236.507740806309414,202.006879816215530,362.152478109661274,309.323034718580004,310.416409808281117,265.134029758782901,347.370744309266968,296.697604730066587,273.462075307295265,233.570454787499216,236.507740806309414,202.006879816215530,358.457044659562712,306.166677221451664,328.893577058774042,280.915817244424716,0,0,188.467105955027819,160.974232353546739,362.152478109661274,309.323034718580004,0,0,546319.000000000000000,0,0,0,11,11,0.034746225,5.33191E-05
6369,06037228320,CA,Los Angeles County,9,3351,3351,1781,3344,0.997911071,2389,0.712921516,1132,0.635597979,110,0.032826022,131,0.039092808,0.221538462,13.720294262295100,80.160089999999983,0.668296863,1556.100254600066364,9783952.543545810505748,0.348056483,3.863763348760180,23.621812455027616,0,854.275037962246756,14.082060696232450,0,293.667337383278095,207.383574571555329,253.438935002007128,178.974865726136784,394.238343336455500,278.405346685101676,337.918580002676151,238.633154301515731,374.124142145820031,264.200992262392390,341.941420240803268,241.474025186057560,281.598816668896802,198.860961917929757,390.215503098328441,275.564475800559819,354.009940955184561,249.996637839683132,0,0,205.164852144481955,144.884415111634553,390.215503098328441,275.564475800559819,0,0,337041.000000000000000,0,0,0,11,11,0.032764785,3.28927E-05
6370,06037228410,CA,Los Angeles County,9,3372,3356,1866,3362,0.997034401,1761,0.524731824,905,0.484994641,155,0.045966785,259,0.076809015,0.221538462,13.619340163934400,80.450500000000005,0.667107477,1456.543206054650000,11074745.590101074427366,0.106103507,3.428229834133426,24.237741363178600,0,797.094544407273929,14.599180641247465,0,246.787089690658433,194.077016508321492,222.455968171861116,174.942662768064451,340.635701263162332,267.880952363598681,288.497583722882382,226.878765777333598,333.683952257791702,262.413994152096677,319.780454247050329,251.480077729092642,166.841976128895851,131.206997076048339,333.683952257791702,262.413994152096677,309.352830738994385,243.279640411839637,0,0,173.793725134266509,136.673955287550342,340.635701263162332,267.880952363598681,0,0,277715.000000000000000,0,0,0,9,10,0.021485351,2.71048E-05
6371,06037228420,CA,Los Angeles County,9,3165,3138,1852,3165,1.000000000000000,1365,0.43499044,1020,0.55075594,95,0.030015798,93,0.029383886,0.221538462,13.634974863388001,79.920770000000005,0.666319614,1524.751893275567227,11009611.624829180538654,0.105789956,3.298475503910650,23.145694758114558,0,753.432605269439250,14.344074150481848,0,228.739379918699086,185.174521949349838,202.965928660254121,164.309787081817461,315.724777915950881,255.593002127271632,267.399556806366547,216.471624250648404,309.281415101339633,250.376818410388523,296.394689472117136,239.944450976622335,154.640707550669816,125.188409205194262,306.059733694033980,247.768726551946969,280.286282435589044,226.903991684414592,0,0,161.084070365281065,130.404592922077370,315.724777915950881,255.593002127271632,0,0,277393.000000000000000,0,0,0,9,10,0.023400159,2.70717E-05
6372,06037228500,CA,Los Angeles County,9,5069,4875,2843,5051,0.996449004,3223,0.661128205,1286,0.452339078,396,0.078121918,214,0.0422174,0.203076923,13.691169125683100,79.594729999999998,0.655354757,1590.545454216331564,10310907.927603159099817,0.257468465,3.446556583532933,22.821946922032200,0,762.747235166257951,13.864099502563477,0,278.633566427695882,190.634396062589303,239.934459979404807,164.157396609451894,379.251243193252719,259.474594640746545,325.072494165645196,222.406795406354206,367.641511258765433,251.531494804805334,297.983119651841434,203.872895789158008,247.674281269063016,169.452796500079387,371.511421903594510,254.179194750119080,336.682226100132539,230.349895242295418,0,0,193.495532241455493,132.384997265687019,375.381332548423643,256.826894695432827,0,0,448896.000000000000000,0,0,0,11,11,0.02810554,4.38069E-05
6373,06037228600,CA,Los Angeles County,9,5006,4977,3027,4985,0.995805034,3382,0.679525819,1902,0.628344896,346,0.06911706,346,0.06911706,0.225641026,13.777035519125700,80.011110000000002,0.624584598,1634.017949421548337,9478996.726048419252038,0.427867222,4.130423431369319,23.903049170549835,0,855.095390052959715,13.602499961853027,0,290.224403746990561,225.677421606135511,247.082938325140645,192.130777853872132,380.429285992676853,295.820403997231722,333.365869168840561,259.224065358398889,360.819528982745055,280.571929564384675,317.678063560895112,247.025285812121325,290.224403746990561,225.677421606135511,380.429285992676853,295.820403997231722,345.131723374799606,268.373150018107083,0,0,200.019521501304325,155.534439215039356,376.507334590690505,292.770709110662324,0,0,526963.000000000000000,0,0,0,11,11,0.029276868,5.14256E-05
6374,06037228710,CA,Los Angeles County,9,4147,4105,2429,4086,0.985290571,2047,0.498660171,1233,0.507616303,340,0.081986979,179,0.043163733,0.195897436,13.861527868852500,79.885109999999983,0.533052124,1724.070296588692372,8867735.476548867300153,0.46610946,4.813575114532703,25.776476885015576,0,1145.082107258650012,13.673018781035193,0,253.297685472378163,216.981218062559577,212.770055796797635,182.264223172550032,314.089129985748912,269.056710397573852,290.448012674993606,248.805130045068296,303.957222566853773,260.377461675071459,283.693407729063551,243.018964230066729,253.297685472378163,216.981218062559577,330.975642350574105,283.522124935077841,307.334525039818800,263.270544582572256,0,0,178.997031067147219,153.333394097542083,324.221037404644051,277.735959120076245,0,0,404789.000000000000000,0,0,0,11,11,0.026889752,3.95008E-05
6375,06037228720,CA,Los Angeles County,9,4800,4778,2876,4787,0.997291667,2882,0.603181247,1792,0.623087622,319,0.066458333,281,0.058541667,0.177435897,13.899057923497301,80.119190000000003,0.533253946,1748.494341838188348,8816759.856112288311124,0.487239118,5.221514752667433,26.363857480505629,0,1555.546963941942295,13.549628185694145,0,277.775429167619677,203.683509142119362,233.331360500800542,171.094147679380256,344.441532167848436,252.567551336228007,318.515825445537246,233.557090482963531,333.330515001143624,244.420210970543252,296.293791112127678,217.262409751593992,281.479101556521300,206.399289264014300,362.959894112356380,266.146451945702665,340.737859778946813,249.851771214333098,0,0,211.109326167390975,154.799466948010718,355.552549334553191,260.714891701912791,0,0,404152.000000000000000,0,0,0,11,11,0.026856477,3.94386E-05
6376,06037228800,CA,Los Angeles County,9,5347,5347,3019,5347,1.000000000000000,2760,0.516177296,1661,0.55018218,378,0.070693847,200,0.037404152,0.221538462,13.936302185792300,80.358699999999999,0.533665417,1787.178670205815251,8779232.709669910371304,0.513186971,6.105114931512782,27.781065330478327,0,1723.211886639577642,13.624398754532148,0,262.724850176781501,211.874540438744134,221.241979096237060,178.420665632626651,321.492250874219451,259.267529747410606,297.293909410568574,239.752769443842055,311.121533104083369,250.904061045881235,269.638662023538927,217.450186239763724,266.181756100160214,214.662363339253943,342.233686414491729,275.994467150469347,324.949156797598164,262.055352647920415,0,0,200.500543555964839,161.693728229567910,331.862968644355590,267.630998448939977,0,0,844484.000000000000000,0,0,0,11,11,0.036961429,8.24076E-05
6377,06037228900,CA,Los Angeles County,9,2967,2967,1875,2962,0.998314796,1891,0.637344119,1045,0.557333333,90,0.03033367,303,0.102123357,0.217435897,14.012486065573800,79.863270000000000,0.531685878,1887.545495765788701,8250695.277440370060503,0.541591418,5.907665617981282,29.852511682928927,0,1691.387856955469033,13.883625030517578,0,292.958819121718420,268.047547434789124,239.693579281405960,219.311629719372917,350.028718950624580,320.264602129877915,331.005419007655860,302.858917231514965,334.810078996249615,306.340054211187578,262.521539212968435,240.198451597408422,296.763479110312176,271.528684414461679,376.661338870780810,344.632560987586032,365.247358904999601,334.189150048568251,0,0,220.670279338437240,201.905944821009996,369.052018893593299,337.670287028240864,0,0,515517.000000000000000,0,0,1,11,11,0.029742685,5.03015E-05
6378,06037229100,CA,Los Angeles County,9,4635,4609,2822,4588,0.989859763,2306,0.50032545,1465,0.519135365,279,0.060194175,292,0.062998921,0.206153846,13.941634153005500,79.466120000000004,0.531537465,1835.018698812292769,8393652.832583079114556,0.499596325,5.056949195160581,29.123524881066004,0,1518.232857848863887,13.648790174159966,0,257.722780504202888,216.465726172835673,210.247531463954971,176.590460825208055,311.980207978771887,262.037457998695800,295.024761892969082,247.796291803114514,301.806940327290192,253.492758281347022,311.980207978771887,262.037457998695800,261.113869721363471,219.313959411951942,332.326743281735276,279.126857433393354,322.153475630253581,270.582157716044605,0,0,193.292085378152166,162.349294629626741,325.544564847414165,273.430390955160874,0,0,475049.000000000000000,0,0,0,11,11,0.028046128,4.63532E-05
6379,06037229200,CA,Los Angeles County,9,4427,4424,2618,4400,0.993901062,2888,0.652802893,1581,0.603896104,180,0.040659589,485,0.109555003,0.22974359,13.806039344262301,79.619590000000002,0.532177807,1709.296263577221907,8951177.704895885661244,0.444524978,4.156968577346549,24.631584279217527,0,825.684125584642857,13.602499961853027,0,284.218612709541560,241.235527842070326,238.129107945832118,202.116253056869738,353.352869855105723,299.914440019871222,326.467325409608520,277.094863061837543,349.512077791463298,296.654500454437823,326.467325409608520,277.094863061837543,284.218612709541560,241.235527842070326,372.556830173317962,316.214137847038160,341.830493664178334,290.134621323571082,0,0,195.880395245765129,166.256917837102520,368.716038109675537,312.954198281604761,0,0,445674.000000000000000,0,0,0,11,11,0.027451777,4.34901E-05
6380,06037229300,CA,Los Angeles County,9,5973,5945,3335,5756,0.963669848,3933,0.66156434,2050,0.614692654,485,0.081198728,190,0.031809811,0.208205128,13.721479781420800,79.182350000000000,0.532310379,1656.272222903935017,10055460.105526259168983,0.354023439,3.421073741186256,22.831046675791487,0,726.432647332071724,13.961214796949980,0,277.902392651595960,242.505227178001576,232.219807558182907,202.641354217234209,354.040034473950982,308.945015445947206,323.584977745008985,282.369100138768999,357.846916565068739,312.267004859344524,312.164331471655714,272.403131898577101,266.481746378242690,232.539258937809734,365.460680747304252,318.910983686139048,331.198741927244498,289.013078965563523,0,0,190.344104555887640,166.099470669864104,369.267562838422009,322.232973099536366,0,0,502416.000000000000000,515.000000000000000,0,0,11,11,0.0291516,4.9077E-05
6381,06037229410,CA,Los Angeles County,9,3932,3922,2054,3888,0.988809766,2495,0.636155023,1070,0.520934761,455,0.115717192,172,0.043743642,0.177435897,13.772932240437200,78.804760000000002,0.530347756,1761.024679304523261,9876711.288028679788113,0.420865143,3.451053743653486,23.504220001436394,0,605.372348704762999,13.804032065551723,0,279.910318986583206,198.710671816651114,226.954312691824242,161.116760932419822,347.996612794130499,247.045700096377061,325.301181524948049,230.934024003135079,355.561756550524649,252.416258794124388,347.996612794130499,247.045700096377061,276.127747108386131,196.025392467777465,363.126900306918742,257.786817491871716,332.866325281342199,236.304582700882406,0,0,181.563450153459371,128.893408745935858,366.909472185115817,260.472096840745394,0,0,542426.000000000000000,0,0,0,11,11,0.029594435,5.29275E-05
6382,06037229420,CA,Los Angeles County,9,4320,4320,2382,4302,0.995833333,2648,0.612962963,1304,0.547439127,529,0.122453704,201,0.046527778,0.226666667,13.850433606557401,79.165040000000005,0.531294278,1796.411278753898841,8675198.800553558394313,0.457606669,4.199719818365750,26.521587279278563,0,1108.900307703867156,13.739586839307147,0,279.686462866873171,233.265041945080384,227.478323131723528,189.722234115332071,343.082061116697787,286.138451452631955,320.707144087347899,267.477248097025495,335.623755440247805,279.918050334096506,331.894602602022815,276.807849774828753,279.686462866873171,233.265041945080384,361.727825307822627,301.689454248970662,343.082061116697787,286.138451452631955,0,0,197.645100425923715,164.840629641190162,357.998672469597636,298.579253689702909,0,0,584157.000000000000000,0,0,0,11,11,0.030544678,5.69995E-05
6383,06037231100,CA,Los Angeles County,9,3809,3786,2600,3419,0.897610922,2815,0.74352879,1093,0.420384615,143,0.037542662,470,0.123391966,0.227692308,13.540975409836101,80.216070000000002,0.656683817,1422.693542176619985,13832096.786807447671890,0.241132212,3.127413614885982,24.562557448377127,0,739.848408709139562,16.029184590755300,0,274.035531385945774,230.474392833441840,250.546771552864698,210.719444876289685,383.649743940324072,322.664149966818570,321.013051052107869,269.984288747746177,383.649743940324072,322.664149966818570,367.990570718270021,309.494184662050486,246.631978247351185,207.426953550097664,371.905364023783534,312.786675988242507,348.416604190702458,293.031728031090324,0,0,195.739665275675549,164.624566309601306,387.564537245837585,325.956641293010591,0,0,894059.000000000000000,0,0,0,11,11,0.039278195,8.72616E-05
6384,06037231210,CA,Los Angeles County,9,4279,4272,2759,3989,0.932227156,2428,0.56835206,1190,0.431315694,260,0.06076186,403,0.094180883,0.241025641,13.343014207650301,79.249889999999979,0.581425355,1318.504564794885482,9232209.272590296342969,0,2.259876262063569,21.581570380894703,0,602.708303932141234,13.321197826567532,0,232.834726488959689,183.150434576492444,215.459000631574639,169.482491697649721,333.613936461793003,262.424503273780260,278.011613718160845,218.687086061483512,319.713355775884963,251.490148970706059,264.111033032252806,207.752731758409340,0,0,309.287920261453905,243.289383243400437,291.912194404068885,229.621440364557714,0,0,166.806968230896501,131.212251636890130,330.138791290315964,259.690914698011682,0,0,320683.000000000000000,0,0,0,9,10,0.023210057,3.12989E-05
